t;K;theta_a;theta_o;theta_h;ll
23206;0.2875;16.4;33.1;36.6;13
23207;0.289;16.4;33.1;36.6;13
23208;0.2877;16.4;33.1;36.5;13
23209;0.2884;16.3;33.1;36.6;13
23210;0.2876;16.3;33.1;36.6;13
23211;0.2883;16.3;33.1;36.5;13
23212;0.2862;16.3;33.0;36.6;13
23213;0.287;16.3;32.9;36.4;13
23214;0.2852;16.3;33.0;36.4;13
23215;0.2852;16.3;33.0;36.4;13
23216;0.2857;16.3;32.9;36.4;13
23217;0.2861;16.3;33.0;36.3;13
23218;0.2845;16.3;33.0;36.4;13
23219;0.2842;16.4;33.0;36.4;13
23220;0.2844;16.4;33.0;36.3;13
23221;0.2859;16.4;32.9;36.3;13
23222;0.2848;16.5;33.0;36.3;13
23223;0.2875;16.4;33.0;36.2;13
23224;0.291;16.4;32.9;36.3;13
23225;0.2908;16.4;32.9;36.3;13
23226;0.2905;16.4;33.0;36.3;13
23227;0.2913;16.5;33.0;36.3;13
23228;0.293;16.4;32.9;36.3;13
23229;0.292;16.4;32.9;36.3;13
23230;0.2921;16.4;32.8;36.3;13
23231;0.2903;16.4;32.9;36.3;13
23232;0.2916;16.4;32.8;36.3;13
23233;0.2914;16.3;32.9;36.3;13
23234;0.2908;16.3;32.8;36.3;13
23235;0.2907;16.3;32.9;36.3;13
23236;0.2927;16.3;32.8;36.3;13
23237;0.2908;16.3;32.8;36.3;13
23238;0.2916;16.3;32.9;36.3;13
23239;0.2893;16.3;32.9;36.3;13
23240;0.29;16.3;32.9;36.3;13
23241;0.2888;16.2;32.9;36.3;13
23242;0.2872;16.1;32.8;36.2;13
23243;0.2866;16.1;32.8;36.2;13
23244;0.2877;16.2;32.7;36.2;13
23245;0.2891;16.2;32.7;36.2;13
23246;0.2876;16.2;32.7;36.3;13
23247;0.2867;16.1;32.8;36.2;13
23248;0.2872;16.1;32.8;36.1;13
23249;0.2859;16.1;32.8;36.1;13
23250;0.2863;16.1;32.7;36.1;13
23251;0.2858;16.0;32.7;36.1;13
23252;0.2866;15.9;32.7;36.0;13
23253;0.2906;16.0;32.7;36.0;13
23254;0.2885;16.0;32.6;36.1;13
23255;0.2893;16.0;32.6;36.0;13
23256;0.2867;16.0;32.6;36.0;13
23257;0.288;15.9;32.6;36.0;13
23258;0.2876;15.9;32.6;36.0;13
23259;0.2874;15.8;32.6;36.0;13
23260;0.287;15.8;32.6;36.0;13
23261;0.2876;15.8;32.5;36.0;13
23262;0.286;15.8;32.5;36.0;13
23263;0.2862;15.8;32.5;36.0;13
23264;0.2868;15.9;32.5;36.0;13
23265;0.2881;15.8;32.5;36.0;13
23266;0.2873;15.8;32.5;36.0;13
23267;0.2873;15.8;32.5;36.0;13
23268;0.2883;15.8;32.5;35.9;13
23269;0.2876;15.7;32.5;35.9;13
23270;0.2912;15.7;32.4;35.9;13
23271;0.2907;15.6;32.4;35.9;13
23272;0.2898;15.6;32.4;35.9;13
23273;0.2895;15.7;32.3;35.9;13
23274;0.2897;15.7;32.3;35.9;13
23275;0.2892;15.7;32.4;35.9;13
23276;0.2903;15.7;32.3;35.8;13
23277;0.2882;15.7;32.3;35.9;13
23278;0.2883;15.7;32.4;35.8;13
23279;0.2884;15.6;32.4;35.9;13
23280;0.2899;15.6;32.4;35.8;13
23281;0.2899;15.6;32.4;35.8;13
23282;0.2914;15.6;32.4;35.8;13
23283;0.2911;15.6;32.4;35.8;13
23284;0.2917;15.6;32.4;35.8;13
23285;0.2925;15.6;32.3;35.8;13
23286;0.2921;15.5;32.4;35.8;13
23287;0.2928;15.6;32.4;35.8;13
23288;0.2918;15.6;32.4;35.9;13
23289;0.2922;15.5;32.4;35.9;13
23290;0.2918;15.5;32.4;35.9;13
23291;0.2919;15.4;32.4;35.8;13
23292;0.2916;15.4;32.4;35.8;13
23293;0.2929;15.4;32.4;35.8;13
23294;0.2894;15.4;32.3;35.9;13
23295;0.2891;15.4;32.3;35.9;13
23296;0.2885;15.3;32.3;35.8;13
