t;K;theta_a;theta_o;theta_h;ll
668;0.3044;16.8;33.2;38.4;0
669;0.303;16.8;33.3;38.4;0
670;0.3053;16.8;33.3;38.3;0
671;0.3042;16.8;33.3;38.4;0
672;0.3033;16.8;33.3;38.3;0
673;0.3021;16.8;33.4;38.3;0
674;0.3007;16.8;33.3;38.3;0
675;0.3025;16.7;33.3;38.2;0
676;0.3021;16.8;33.3;38.2;0
677;0.3018;16.8;33.2;38.2;0
678;0.3025;16.8;33.3;38.2;0
679;0.3015;16.8;33.3;38.2;0
680;0.3002;16.8;33.3;38.1;0
681;0.3021;16.8;33.3;38.1;0
682;0.2998;16.7;33.3;38.1;0
683;0.3007;16.8;33.3;38.1;0
684;0.3003;16.8;33.3;38.1;0
685;0.3005;16.8;33.3;38.1;0
686;0.3012;16.8;33.3;38.1;0
687;0.3009;16.8;33.3;38.1;0
688;0.3017;16.8;33.3;38.1;0
689;0.3019;16.9;33.3;38.0;0
690;0.3011;16.8;33.4;38.1;0
691;0.3025;16.8;33.3;38.0;0
692;0.3001;16.8;33.3;38.1;0
693;0.3007;16.8;33.3;38.0;0
694;0.301;16.8;33.3;38.0;0
695;0.3014;16.8;33.3;38.0;0
696;0.3019;16.7;33.3;38.0;0
697;0.3022;16.7;33.3;38.0;0
698;0.3016;16.7;33.3;38.0;0
699;0.302;16.7;33.3;38.0;0
700;0.3009;16.7;33.3;38.0;0
701;0.3013;16.7;33.3;37.9;0
702;0.3001;16.7;33.3;37.9;0
703;0.2994;16.7;33.3;37.9;0
704;0.2971;16.7;33.3;37.9;0
705;0.2967;16.7;33.3;37.9;0
706;0.2961;16.7;33.4;37.8;0
707;0.297;16.7;33.4;37.8;0
708;0.2969;16.7;33.3;37.8;0
709;0.2991;16.7;33.2;37.8;0
710;0.2993;16.7;33.2;37.7;0
711;0.298;16.7;33.2;37.7;0
712;0.2983;16.7;33.1;37.7;0
713;0.299;16.7;33.2;37.7;0
714;0.299;16.7;33.2;37.7;0
715;0.2994;16.7;33.2;37.7;0
716;0.2983;16.7;33.2;37.7;0
717;0.2978;16.7;33.2;37.7;0
718;0.2987;16.7;33.2;37.7;0
719;0.2971;16.7;33.2;37.7;0
720;0.2963;16.7;33.2;37.6;0
721;0.2955;16.7;33.2;37.6;0
722;0.2939;16.8;33.3;37.6;0
723;0.296;16.8;33.2;37.6;0
724;0.2934;16.8;33.2;37.6;0
725;0.2937;16.7;33.2;37.6;0
726;0.2945;16.8;33.2;37.5;0
727;0.2948;16.8;33.2;37.5;0
728;0.297;16.7;33.2;37.5;0
729;0.2948;16.7;33.2;37.5;0
730;0.296;16.7;33.2;37.5;0
731;0.2949;16.7;33.2;37.5;0
732;0.2969;16.6;33.2;37.5;0
733;0.2938;16.6;33.2;37.5;0
734;0.2945;16.6;33.2;37.5;0
735;0.2943;16.6;33.2;37.5;0
736;0.2947;16.6;33.2;37.5;0
737;0.2954;16.6;33.2;37.5;0
738;0.294;16.6;33.2;37.5;0
739;0.294;16.5;33.2;37.5;0
740;0.2945;16.6;33.2;37.5;0
741;0.2951;16.6;33.1;37.4;0
742;0.2942;16.6;33.1;37.4;0
743;0.2937;16.6;33.1;37.4;0
744;0.2943;16.6;33.1;37.4;0
745;0.2936;16.7;33.1;37.4;0
746;0.2939;16.7;33.1;37.4;0
747;0.2928;16.7;33.1;37.4;0
748;0.2923;16.7;33.1;37.3;0
749;0.2928;16.6;33.0;37.4;0
750;0.2929;16.6;33.1;37.4;0
751;0.2925;16.6;33.1;37.3;0
752;0.2909;16.6;33.1;37.3;0
753;0.2911;16.6;33.1;37.3;0
754;0.2899;16.5;33.1;37.3;0
755;0.2931;16.6;33.1;37.3;0
756;0.292;16.6;33.1;37.2;0
757;0.2937;16.6;33.1;37.3;0
758;0.2931;16.6;33.1;37.3;0
759;0.2926;16.6;33.1;37.2;0
760;0.2923;16.5;33.1;37.3;0
761;0.2919;16.6;33.1;37.2;0
762;0.2885;16.6;33.1;37.2;0
763;0.2901;16.6;33.1;37.2;0
764;0.2876;16.5;33.1;37.1;0
765;0.2911;16.5;33.1;37.2;0
766;0.2886;16.6;33.1;37.2;0
767;0.2894;16.6;33.1;37.1;0
768;0.2884;16.6;33.1;37.1;0
769;0.2891;16.6;33.1;37.1;0
770;0.2889;16.6;33.1;37.1;0
771;0.2898;16.6;33.1;37.1;0
772;0.2894;16.6;33.1;37.1;0
773;0.2884;16.5;33.1;37.1;0
774;0.2911;16.5;33.1;37.0;0
775;0.289;16.5;33.1;37.1;0
776;0.2896;16.5;33.1;37.0;0
777;0.29;16.5;33.1;37.1;0
778;0.2909;16.5;33.1;37.0;0
779;0.2903;16.5;33.1;37.0;0
780;0.2895;16.5;33.1;37.0;0
781;0.2905;16.5;33.1;37.0;0
782;0.2934;16.4;33.1;37.0;0
783;0.2908;16.4;33.1;37.0;0
784;0.2919;16.4;33.1;37.0;0
785;0.2909;16.5;33.1;37.0;0
786;0.2905;16.5;33.1;37.1;0
787;0.2896;16.5;33.1;37.0;0
788;0.2883;16.4;33.1;37.0;0
789;0.2877;16.4;33.1;37.0;0
790;0.2876;16.4;33.1;36.9;0
791;0.2877;16.4;33.1;37.0;0
792;0.2872;16.5;33.1;36.9;0
793;0.286;16.5;33.0;36.9;0
794;0.2845;16.4;32.9;36.9;0
795;0.2857;16.5;32.9;36.9;0
796;0.2849;16.5;32.9;36.9;0
797;0.2844;16.5;32.9;36.8;0
798;0.2848;16.5;32.9;36.8;0
799;0.2851;16.5;32.9;36.8;0
800;0.2844;16.5;32.9;36.8;0
801;0.2859;16.4;32.9;36.8;0
802;0.2879;16.5;33.0;36.7;0
803;0.2882;16.4;32.9;36.7;0
804;0.288;16.5;33.0;36.7;0
805;0.287;16.5;33.0;36.7;0
806;0.2865;16.5;33.0;36.7;0
807;0.2871;16.6;33.0;36.7;0
808;0.2859;16.6;33.0;36.6;0
809;0.286;16.6;32.9;36.6;0
810;0.2871;16.6;33.0;36.7;0
811;0.2869;16.6;32.9;36.5;0
812;0.2857;16.6;33.0;36.7;0
813;0.2842;16.5;32.8;36.6;0
814;0.285;16.5;32.8;36.6;0
815;0.2853;16.5;32.8;36.6;0
816;0.2834;16.6;32.7;36.5;0
817;0.2858;16.7;32.6;36.6;0
818;0.2846;16.7;32.5;36.5;0
819;0.2856;16.7;32.6;36.5;0
820;0.285;16.7;32.5;36.6;0
821;0.2856;16.6;32.5;36.6;0
822;0.2857;16.5;32.5;36.4;0
823;0.2882;16.6;32.5;36.5;0
824;0.2887;16.5;32.4;36.4;0
825;0.2897;16.4;32.4;36.5;0
826;0.2893;16.4;32.3;36.4;0
827;0.2892;16.4;32.4;36.5;0
828;0.2872;16.5;32.3;36.3;0
829;0.2868;16.4;32.2;36.4;0
830;0.2876;16.5;32.2;36.3;0
831;0.2874;16.5;32.1;36.3;0
832;0.2884;16.5;32.1;36.3;0
833;0.2877;16.5;32.1;36.3;0
834;0.2877;16.5;32.1;36.2;0
835;0.2864;16.5;32.1;36.2;0
836;0.2854;16.5;32.0;36.2;0
837;0.2862;16.5;32.0;36.2;0
838;0.2856;16.5;32.0;36.1;0
839;0.2862;16.5;32.0;36.1;0
840;0.2863;16.5;32.0;36.2;0
841;0.2871;16.5;32.0;36.1;0
842;0.286;16.4;32.0;36.1;0
843;0.2861;16.3;31.9;36.1;0
844;0.2854;16.3;31.9;36.1;0
845;0.2859;16.3;31.9;36.1;0
846;0.2861;16.4;31.9;36.1;0
847;0.2873;16.3;31.9;36.1;0
848;0.2861;16.4;31.9;36.0;0
849;0.2872;16.4;31.9;36.0;0
850;0.2862;16.4;31.9;36.0;0
851;0.2855;16.3;31.9;36.0;0
852;0.2864;16.3;31.9;36.0;0
853;0.2863;16.3;31.9;36.0;0
854;0.2881;16.3;31.9;36.0;0
855;0.2874;16.2;31.9;36.0;0
856;0.2885;16.2;31.9;36.0;0
857;0.2873;16.1;31.8;36.0;0
858;0.2875;16.2;31.8;36.0;0
859;0.2871;16.1;31.8;36.0;0
860;0.2877;16.1;31.8;36.0;0
861;0.2876;16.0;31.7;36.0;0
862;0.2873;16.0;31.7;36.0;0
863;0.2864;16.0;31.7;36.0;0
864;0.2872;16.0;31.7;36.0;0
865;0.2868;16.0;31.8;35.9;0
866;0.2864;16.0;31.8;36.0;0
867;0.2863;16.0;31.7;35.9;0
868;0.2863;16.0;31.7;35.9;0
869;0.2871;15.9;31.7;35.9;0
870;0.2855;15.9;31.7;35.9;0
871;0.2877;15.9;31.6;35.9;0
872;0.288;15.8;31.6;35.9;0
873;0.2881;15.9;31.6;35.9;0
874;0.2855;15.8;31.6;35.8;0
875;0.286;15.9;31.6;35.9;0
876;0.2923;16.0;31.7;35.8;0
877;0.2924;16.0;31.6;35.8;0
878;0.289;16.0;31.6;35.9;0
879;0.2884;16.0;31.7;35.9;0
880;0.2895;16.0;31.6;35.8;0
881;0.2891;16.0;31.6;35.9;0
882;0.2907;16.0;31.6;35.9;0
883;0.2887;16.0;31.7;35.8;0
884;0.2893;16.0;31.6;35.8;0
885;0.2881;16.0;31.6;35.9;0
886;0.2892;16.0;31.6;35.8;0
887;0.2899;16.1;31.6;35.9;0
888;0.2899;16.1;31.6;35.8;0
889;0.2885;16.1;31.6;35.9;0
890;0.2876;16.1;31.6;35.9;0
891;0.2851;16.1;31.6;35.8;0
892;0.2858;16.1;31.6;35.8;0
893;0.2865;16.1;31.6;35.8;0
894;0.2856;16.1;31.5;35.8;0
895;0.2843;16.1;31.6;35.8;0
896;0.2873;16.1;31.6;35.8;0
897;0.2856;16.1;31.5;35.8;0
898;0.2866;16.1;31.5;35.7;0
899;0.2859;16.1;31.5;35.7;0
900;0.2841;16.1;31.5;35.7;0
901;0.2854;16.1;31.5;35.7;0
902;0.2833;16.1;31.5;35.6;0
903;0.2851;16.1;31.6;35.6;0
904;0.2841;16.1;31.5;35.6;0
905;0.2862;16.1;31.5;35.6;0
906;0.2874;16.1;31.5;35.6;0
907;0.2878;16.1;31.5;35.6;0
908;0.288;16.1;31.5;35.6;0
909;0.2874;16.1;31.5;35.6;0
910;0.2855;16.1;31.5;35.6;0
911;0.2847;16.1;31.5;35.6;0
912;0.2827;16.0;31.5;35.6;0
913;0.2843;16.1;31.5;35.6;0
914;0.2848;16.0;31.5;35.5;0
915;0.2848;16.1;31.5;35.5;0
916;0.2836;16.1;31.5;35.5;0
917;0.2837;16.0;31.5;35.5;0
918;0.2822;16.1;31.5;35.5;0
919;0.2815;16.1;31.5;35.4;0
920;0.2816;16.1;31.5;35.5;0
921;0.2815;16.1;31.5;35.4;0
922;0.2825;16.0;31.5;35.4;0
923;0.2831;16.0;31.5;35.4;0
924;0.2819;16.1;31.5;35.4;0
925;0.283;16.1;31.5;35.4;0
926;0.2835;16.1;31.5;35.4;0
927;0.2844;16.1;31.5;35.3;0
928;0.2821;16.1;31.5;35.4;0
929;0.2831;16.1;31.5;35.4;0
930;0.286;16.1;31.5;35.4;0
931;0.2847;16.1;31.5;35.4;0
932;0.2862;16.1;31.5;35.4;0
933;0.2846;16.0;31.5;35.4;0
934;0.2851;16.0;31.6;35.4;0
935;0.2843;16.0;31.6;35.4;0
936;0.2869;16.0;31.6;35.4;0
937;0.288;16.0;31.6;35.4;0
938;0.289;16.0;31.6;35.4;0
939;0.288;16.1;31.6;35.4;0
940;0.29;16.0;31.7;35.4;0
941;0.2894;16.1;31.6;35.4;0
942;0.2907;16.0;31.7;35.4;0
943;0.2883;16.0;31.7;35.4;0
944;0.2895;16.0;31.7;35.4;0
945;0.2891;16.0;31.7;35.4;0
946;0.2918;16.0;31.8;35.4;0
947;0.291;16.0;31.7;35.5;0
948;0.2939;16.0;31.8;35.5;0
949;0.2933;16.0;31.7;35.6;0
950;0.2928;16.0;31.7;35.5;0
951;0.2915;16.0;31.8;35.6;0
952;0.2919;16.0;31.7;35.6;0
953;0.2908;16.0;31.7;35.6;0
954;0.2896;16.0;31.7;35.5;0
955;0.2896;16.0;31.7;35.6;0
956;0.2881;16.0;31.7;35.5;0
957;0.2911;16.0;31.7;35.6;0
958;0.2894;16.0;31.7;35.5;0
959;0.2914;16.0;31.7;35.5;0
960;0.2923;16.0;31.7;35.6;0
961;0.2927;16.0;31.7;35.6;0
962;0.2932;16.0;31.7;35.6;0
963;0.2939;16.0;31.7;35.6;0
964;0.2934;16.0;31.7;35.6;0
965;0.2949;16.0;31.7;35.6;0
966;0.2959;16.0;31.7;35.6;0
967;0.2965;16.0;31.7;35.6;0
968;0.2953;16.0;31.7;35.6;0
969;0.296;16.0;31.7;35.6;0
970;0.2952;16.0;31.7;35.6;0
971;0.2944;16.0;31.7;35.6;0
972;0.2958;16.0;31.8;35.6;0
973;0.2949;16.0;31.8;35.6;0
974;0.2951;16.0;31.7;35.6;0
975;0.2929;16.0;31.7;35.6;0
976;0.2935;16.0;31.7;35.6;0
977;0.293;16.0;31.7;35.5;0
978;0.2943;16.0;31.8;35.6;0
979;0.2934;16.0;31.7;35.6;0
980;0.2946;16.0;31.7;35.6;0
981;0.292;15.9;31.7;35.6;0
982;0.2936;16.0;31.7;35.6;0
983;0.2948;15.9;31.7;35.6;0
984;0.295;16.0;31.7;35.6;0
985;0.296;16.1;31.8;35.6;0
986;0.298;16.1;31.7;35.6;0
987;0.2966;16.1;31.8;35.6;0
988;0.2977;16.1;31.8;35.6;0
989;0.2991;16.1;31.8;35.7;0
990;0.2983;16.1;31.8;35.7;0
991;0.2991;16.1;31.8;35.7;0
992;0.2985;16.1;31.9;35.6;0
993;0.3001;16.1;31.9;35.7;0
994;0.2996;16.1;31.9;35.7;0
995;0.3012;16.1;31.9;35.7;0
996;0.3047;16.1;31.9;35.7;0
997;0.3046;16.1;31.9;35.8;0
998;0.3054;16.2;31.9;35.8;0
999;0.3045;16.2;31.9;35.8;0
1000;0.3066;16.3;31.9;35.9;0
1001;0.3108;16.2;31.9;35.8;0
1002;0.3109;16.2;31.9;35.9;0
1003;0.3133;16.2;31.9;36.0;0
1004;0.3119;16.2;31.9;36.0;0
1005;0.3149;16.2;31.9;36.0;0
1006;0.3137;16.3;31.9;36.1;0
1007;0.3128;16.3;32.0;36.1;0
1008;0.314;16.3;32.0;36.1;0
1009;0.3163;16.3;32.0;36.2;0
1010;0.3148;16.4;32.0;36.2;0
1011;0.3156;16.3;32.0;36.3;0
1012;0.3166;16.3;32.0;36.3;0
1013;0.3183;16.3;32.0;36.3;0
1014;0.3155;16.3;32.0;36.3;0
1015;0.3167;16.4;32.0;36.4;0
1016;0.3184;16.4;32.1;36.5;0
1017;0.3185;16.5;32.1;36.4;0
1018;0.3213;16.5;32.1;36.5;0
1019;0.3206;16.5;32.1;36.6;0
1020;0.3236;16.5;32.1;36.6;0
1021;0.3232;16.5;32.1;36.6;0
1022;0.3228;16.5;32.1;36.7;0
1023;0.3243;16.5;32.1;36.7;0
1024;0.3247;16.4;32.2;36.7;0
1025;0.3263;16.4;32.2;36.8;0
1026;0.3271;16.4;32.2;36.8;0
1027;0.326;16.5;32.2;36.8;0
1028;0.3279;16.5;32.2;36.9;0
1029;0.3304;16.6;32.2;36.9;0
1030;0.3285;16.6;32.3;36.9;0
1031;0.3305;16.5;32.4;37.0;0
1032;0.3293;16.5;32.4;37.0;0
1033;0.3318;16.5;32.4;37.1;0
1034;0.3309;16.6;32.3;37.1;0
1035;0.33;16.6;32.3;37.1;0
1036;0.3326;16.7;32.4;37.2;0
1037;0.332;16.7;32.4;37.2;0
1038;0.3339;16.7;32.5;37.2;0
1039;0.3335;16.7;32.5;37.2;0
1040;0.3354;16.8;32.5;37.3;0
1041;0.3353;16.8;32.5;37.3;0
1042;0.3373;16.9;32.5;37.4;0
1043;0.3384;16.9;32.5;37.4;0
1044;0.3371;17.0;32.6;37.4;0
1045;0.3386;17.0;32.5;37.5;0
1046;0.3359;16.9;32.6;37.5;0
1047;0.3386;16.9;32.6;37.5;0
1048;0.3402;17.0;32.6;37.6;0
1049;0.3374;17.0;32.6;37.6;0
1050;0.338;17.0;32.6;37.7;0
1051;0.3408;17.0;32.6;37.8;0
1052;0.3423;17.0;32.6;37.8;0
1053;0.3415;17.0;32.7;37.8;0
1054;0.3425;17.0;32.7;37.8;0
1055;0.3436;17.0;32.7;37.9;0
1056;0.3459;17.0;32.7;37.9;0
1057;0.3471;17.0;32.7;38.0;0
1058;0.3514;17.0;32.7;38.0;0
1059;0.3497;17.0;32.8;38.1;0
1060;0.3497;17.0;32.7;38.1;0
1061;0.3491;17.0;32.7;38.2;0
1062;0.3512;17.1;32.7;38.2;0
1063;0.3513;17.0;32.8;38.2;0
1064;0.3497;17.1;32.7;38.2;0
1065;0.354;17.1;32.7;38.3;0
1066;0.3521;17.0;32.7;38.3;0
1067;0.3522;17.1;32.7;38.3;0
1068;0.3526;17.0;32.7;38.3;0
1069;0.353;17.0;32.8;38.4;0
1070;0.3562;17.1;32.9;38.4;0
1071;0.3555;17.0;32.9;38.5;0
1072;0.3591;17.0;32.9;38.5;0
1073;0.3604;17.0;32.8;38.6;0
1074;0.3593;17.0;32.8;38.6;0
1075;0.3601;17.0;32.9;38.6;0
1076;0.3595;17.1;33.0;38.7;0
1077;0.3584;17.1;33.0;38.8;0
1078;0.359;17.1;32.9;38.8;0
1079;0.3603;17.1;33.0;38.8;0
1080;0.3609;17.1;33.0;38.9;0
1081;0.3602;17.2;33.0;38.9;0
1082;0.3631;17.2;33.1;39.0;0
1083;0.363;17.2;33.1;39.0;0
1084;0.3594;17.3;33.1;39.0;0
1085;0.3638;17.4;33.1;39.1;0
1086;0.3658;17.3;33.1;39.1;0
1087;0.3627;17.3;33.1;39.1;0
1088;0.3647;17.3;33.2;39.1;0
1089;0.365;17.3;33.2;39.2;0
1090;0.3647;17.4;33.2;39.3;0
1091;0.3672;17.4;33.3;39.3;0
1092;0.3675;17.4;33.2;39.4;0
1093;0.3681;17.4;33.2;39.4;0
1094;0.3678;17.4;33.3;39.4;0
1095;0.369;17.5;33.3;39.4;0
1096;0.3688;17.5;33.3;39.5;0
1097;0.3697;17.5;33.3;39.6;0
1098;0.3685;17.5;33.3;39.6;0
1099;0.3713;17.5;33.4;39.6;0
1100;0.3728;17.6;33.4;39.7;0
1101;0.372;17.7;33.4;39.7;0
1102;0.3711;17.7;33.4;39.7;0
1103;0.3701;17.7;33.5;39.8;0
1104;0.3713;17.7;33.5;39.8;0
1105;0.3702;17.6;33.5;39.8;0
1106;0.3706;17.6;33.6;39.8;0
1107;0.3715;17.6;33.6;39.8;0
1108;0.3748;17.7;33.6;39.8;0
1109;0.3738;17.7;33.6;39.9;0
1110;0.3745;17.8;33.6;40.1;0
1111;0.3744;17.8;33.7;40.2;0
1112;0.376;17.8;33.7;40.1;0
1113;0.3749;17.9;33.7;40.2;0
1114;0.3763;17.9;33.7;40.3;0
1115;0.3803;17.9;33.7;40.3;0
1116;0.3783;17.9;33.7;40.3;0
1117;0.3779;17.9;33.8;40.3;0
1118;0.382;17.9;33.8;40.4;0
1119;0.3823;17.9;33.8;40.5;0
1120;0.3812;17.9;33.8;40.5;0
1121;0.3827;17.9;33.8;40.5;0
1122;0.381;17.9;33.8;40.6;0
1123;0.3823;17.9;33.8;40.7;0
1124;0.3817;17.9;33.8;40.7;0
1125;0.3834;17.9;33.8;40.7;0
1126;0.3837;17.9;33.9;40.8;0
1127;0.3834;17.9;33.9;40.7;0
1128;0.3823;17.9;33.9;40.8;0
1129;0.3849;17.9;33.9;40.8;0
1130;0.3814;18.0;33.9;40.9;0
1131;0.3823;17.9;33.9;40.9;0
1132;0.3834;17.9;34.0;40.9;0
1133;0.3859;17.9;34.0;41.0;0
1134;0.3852;18.0;34.0;41.0;0
1135;0.3868;17.9;34.1;41.1;0
1136;0.3858;17.9;34.1;41.0;0
1137;0.3891;17.9;34.1;41.2;0
1138;0.388;18.0;34.1;41.2;0
1139;0.3905;17.9;34.0;41.3;0
1140;0.3934;17.8;34.1;41.3;0
1141;0.3905;17.8;34.1;41.4;0
1142;0.3892;17.8;34.0;41.4;0
1143;0.3914;17.8;34.1;41.5;0
1144;0.3908;17.9;34.2;41.5;0
1145;0.3921;17.9;34.2;41.5;0
1146;0.3915;17.9;34.2;41.6;0
1147;0.3911;18.0;34.2;41.6;0
1148;0.391;18.1;34.2;41.6;0
1149;0.3921;18.1;34.3;41.6;0
1150;0.3914;18.1;34.3;41.7;0
1151;0.39;18.0;34.3;41.7;0
1152;0.3922;18.1;34.3;41.7;0
1153;0.3935;18.1;34.3;41.7;0
1154;0.3942;18.2;34.3;41.7;0
1155;0.3935;18.2;34.3;41.7;0
1156;0.3947;18.2;34.3;41.8;0
1157;0.391;18.2;34.3;41.8;0
1158;0.3909;18.2;34.4;41.8;0
1159;0.3918;18.3;34.4;41.8;0
1160;0.3912;18.4;34.4;41.8;0
1161;0.3931;18.4;34.4;41.8;0
1162;0.3919;18.4;34.4;41.8;0
1163;0.3958;18.5;34.5;41.9;0
1164;0.3966;18.5;34.5;41.9;0
1165;0.395;18.6;34.5;41.9;0
1166;0.3949;18.6;34.5;41.9;0
1167;0.3944;18.7;34.5;41.8;0
1168;0.3936;18.8;34.7;41.9;0
1169;0.3943;18.8;34.7;41.9;0
1170;0.3944;18.8;34.6;42.0;0
1171;0.3954;18.9;34.8;41.9;0
1172;0.3948;18.9;34.8;42.1;0
1173;0.3959;19.0;34.8;42.0;0
1174;0.3928;19.0;34.7;42.1;0
1175;0.3942;19.0;34.8;42.1;0
1176;0.3956;19.0;34.9;42.1;0
1177;0.3955;19.1;34.9;42.1;0
1178;0.3958;19.2;35.0;42.3;0
1179;0.398;19.2;35.0;42.3;0
1180;0.3988;19.1;35.1;42.4;0
1181;0.3989;19.2;35.1;42.4;0
1182;0.4004;19.3;35.1;42.4;0
1183;0.403;19.3;35.1;42.5;0
1184;0.4053;19.3;35.2;42.7;0
1185;0.4035;19.3;35.2;42.7;0
1186;0.4023;19.3;35.2;42.6;0
1187;0.4003;19.3;35.1;42.8;0
1188;0.4;19.4;35.2;42.9;0
1189;0.3987;19.4;35.2;42.9;0
1190;0.4002;19.5;35.2;42.9;0
1191;0.3986;19.4;35.3;42.9;0
1192;0.399;19.5;35.3;42.9;0
1193;0.4006;19.5;35.2;43.0;0
1194;0.4019;19.5;35.3;43.0;0
1195;0.4005;19.5;35.4;43.1;0
1196;0.4015;19.6;35.4;43.1;0
1197;0.4018;19.6;35.4;43.1;0
1198;0.399;19.7;35.4;43.2;0
1199;0.4014;19.7;35.4;43.2;0
1200;0.403;19.6;35.5;43.2;0
1201;0.4029;19.6;35.5;43.2;0
1202;0.4035;19.7;35.5;43.3;0
1203;0.401;19.7;35.5;43.3;0
1204;0.401;19.7;35.5;43.3;0
1205;0.4032;19.6;35.6;43.4;0
1206;0.4038;19.7;35.6;43.4;0
1207;0.403;19.7;35.6;43.4;0
1208;0.4038;19.7;35.6;43.4;0
1209;0.4032;19.7;35.6;43.5;0
1210;0.4037;19.7;35.6;43.5;0
1211;0.4024;19.6;35.6;43.6;0
1212;0.4048;19.7;35.6;43.6;0
1213;0.405;19.7;35.7;43.6;0
1214;0.4039;19.7;35.7;43.6;0
1215;0.4047;19.7;35.7;43.7;0
1216;0.4036;19.7;35.7;43.7;0
1217;0.4044;19.7;35.8;43.7;0
1218;0.403;19.7;35.9;43.7;0
1219;0.4031;19.8;35.9;43.7;0
1220;0.4047;19.8;35.9;43.7;0
1221;0.4034;19.8;35.8;43.7;0
1222;0.4038;19.8;35.8;43.7;0
1223;0.406;19.8;35.9;43.8;0
1224;0.4042;19.8;35.9;43.8;0
1225;0.4052;19.8;36.0;43.8;0
1226;0.4074;19.9;36.0;43.8;0
1227;0.4058;19.9;36.0;43.8;0
1228;0.406;20.0;36.0;43.8;0
1229;0.4043;20.0;36.0;43.8;0
1230;0.4036;20.0;36.1;43.8;0
1231;0.4053;20.1;36.1;43.8;0
1232;0.4047;20.1;36.1;43.8;0
1233;0.4032;20.1;36.1;43.9;0
1234;0.4032;20.1;36.2;43.9;0
1235;0.4035;20.1;36.1;43.9;0
1236;0.4025;20.0;36.1;43.9;0
1237;0.4008;20.1;36.2;43.9;0
1238;0.4017;20.0;36.2;43.9;0
1239;0.4023;20.0;36.3;43.9;0
1240;0.4039;20.1;36.2;44.0;0
1241;0.4053;20.1;36.2;44.0;0
1242;0.4044;20.1;36.3;44.0;0
1243;0.4052;20.1;36.4;44.0;0
1244;0.4061;20.2;36.4;44.1;0
1245;0.4061;20.2;36.3;44.1;0
1246;0.403;20.2;36.3;44.1;0
1247;0.405;20.2;36.4;44.1;0
1248;0.4038;20.2;36.5;44.1;0
1249;0.4072;20.2;36.5;44.2;0
1250;0.4072;20.2;36.5;44.2;0
1251;0.4081;20.2;36.5;44.2;0
1252;0.4086;20.2;36.5;44.2;0
1253;0.4087;20.2;36.5;44.2;0
1254;0.406;20.3;36.4;44.3;0
1255;0.4046;20.3;36.5;44.3;0
1256;0.4061;20.3;36.5;44.4;0
1257;0.4074;20.3;36.6;44.4;0
1258;0.4039;20.3;36.6;44.4;0
1259;0.403;20.3;36.6;44.4;0
1260;0.4039;20.4;36.6;44.4;0
1261;0.4029;20.4;36.6;44.4;0
1262;0.4014;20.5;36.6;44.5;0
1263;0.4065;20.5;36.7;44.5;0
1264;0.4072;20.5;36.7;44.5;0
1265;0.4104;20.6;36.7;44.5;0
1266;0.4087;20.6;36.7;44.5;0
1267;0.4092;20.6;36.8;44.5;0
1268;0.409;20.7;36.8;44.6;0
1269;0.407;20.7;36.9;44.6;0
1270;0.4082;20.7;36.9;44.6;0
1271;0.4095;20.7;36.8;44.7;0
1272;0.4113;20.8;36.9;44.7;0
1273;0.4118;20.8;36.9;44.7;0
1274;0.4114;20.8;37.0;44.7;0
1275;0.4124;20.9;37.0;44.8;0
1276;0.4133;20.9;37.0;44.8;0
1277;0.4131;21.0;37.0;44.8;0
1278;0.4114;21.1;37.0;44.9;0
1279;0.4125;21.0;37.1;44.9;0
1280;0.4143;21.2;37.1;44.9;0
1281;0.4129;21.2;37.1;44.9;0
1282;0.4113;21.2;37.2;45.2;0
1283;0.4115;21.3;37.2;44.9;0
1284;0.4078;21.3;37.2;45.2;0
1285;0.4102;21.4;37.2;45.3;0
1286;0.4088;21.4;37.2;45.2;0
1287;0.4105;21.4;37.3;45.3;0
1288;0.408;21.4;37.3;45.3;0
1289;0.4078;21.4;37.4;45.4;0
1290;0.409;21.5;37.4;45.3;0
1291;0.4084;21.5;37.5;45.3;0
1292;0.4104;21.5;37.4;45.4;0
1293;0.4119;21.5;37.4;45.4;0
1294;0.4127;21.6;37.6;45.4;0
1295;0.4129;21.7;37.5;45.4;0
1296;0.4144;21.6;37.6;45.5;0
1297;0.4126;21.7;37.6;45.5;0
1298;0.4118;21.8;37.6;45.5;0
1299;0.4121;21.8;37.7;45.6;0
1300;0.414;21.8;37.7;45.6;0
1301;0.4119;21.8;37.7;45.6;0
1302;0.4098;21.8;37.7;45.6;0
1303;0.4083;21.8;37.7;45.7;0
1304;0.4106;21.8;37.8;45.6;0
1305;0.4103;21.8;37.8;45.7;0
1306;0.4111;21.7;37.8;45.7;0
1307;0.4123;21.8;37.8;45.7;0
1308;0.4133;21.8;37.9;45.7;0
1309;0.4115;21.9;38.0;45.7;0
1310;0.4104;21.9;37.9;45.6;0
1311;0.4123;22.0;38.1;45.7;0
1312;0.4125;22.0;38.0;45.8;0
1313;0.412;22.0;38.0;45.8;0
1314;0.4133;22.1;38.0;45.8;0
1315;0.4128;22.1;38.2;45.8;0
1316;0.4132;22.2;38.2;45.8;0
1317;0.4124;22.2;38.1;45.8;0
1318;0.4162;22.3;38.2;45.9;0
1319;0.4186;22.3;38.2;45.9;0
1320;0.4182;22.2;38.3;46.0;0
1321;0.42;22.3;38.3;46.0;0
